project,bug_id,mutant_no,status,killed
Lang,10,6,EXC,1
Lang,10,7,EXC,1
Lang,10,8,EXC,1
Lang,10,9,TIME,1
Lang,10,10,FAIL,1
Lang,10,11,EXC,1
Lang,10,12,FAIL,1
Lang,10,13,EXC,1
Lang,10,14,FAIL,1
Lang,10,15,FAIL,1
Lang,10,16,FAIL,1
Lang,10,17,EXC,1
Lang,10,18,FAIL,1
Lang,10,19,FAIL,1
Lang,10,20,FAIL,1
Lang,10,21,FAIL,1
Lang,10,22,LIVE,0
Lang,10,23,FAIL,1
Lang,10,24,FAIL,1
Lang,10,25,FAIL,1
Lang,10,26,LIVE,0
Lang,10,27,FAIL,1
Lang,10,28,LIVE,0
Lang,10,29,LIVE,0
Lang,10,30,LIVE,0
Lang,10,31,FAIL,1
Lang,10,32,LIVE,0
Lang,10,33,LIVE,0
Lang,10,34,LIVE,0
Lang,10,35,LIVE,0
Lang,10,36,LIVE,0
Lang,10,37,LIVE,0
Lang,10,38,LIVE,0
Lang,10,39,LIVE,0
Lang,10,40,LIVE,0
Lang,10,41,LIVE,0
Lang,10,42,LIVE,0
Lang,10,43,LIVE,0
Lang,10,44,LIVE,0
Lang,10,45,LIVE,0
Lang,10,46,LIVE,0
Lang,10,47,LIVE,0
Lang,10,48,LIVE,0
Lang,10,49,LIVE,0
Lang,10,50,LIVE,0
Lang,10,51,LIVE,0
Lang,10,52,LIVE,0
Lang,10,53,LIVE,0
Lang,10,54,EXC,1
Lang,10,55,EXC,1
Lang,10,56,EXC,1
Lang,10,57,EXC,1
Lang,10,58,FAIL,1
Lang,10,59,LIVE,0
Lang,10,60,LIVE,0
Lang,10,61,UNCOV,0
Lang,10,62,UNCOV,0
Lang,10,63,LIVE,0
Lang,10,64,LIVE,0
Lang,10,65,FAIL,1
Lang,10,66,FAIL,1
Lang,10,67,FAIL,1
Lang,10,68,FAIL,1
Lang,10,69,FAIL,1
Lang,10,70,LIVE,0
Lang,10,71,FAIL,1
Lang,10,72,FAIL,1
Lang,10,73,FAIL,1
Lang,10,74,FAIL,1
Lang,10,75,FAIL,1
Lang,10,76,LIVE,0
Lang,10,77,FAIL,1
Lang,10,78,FAIL,1
Lang,10,79,FAIL,1
Lang,10,80,EXC,1
Lang,10,81,LIVE,0
Lang,10,82,EXC,1
Lang,10,83,FAIL,1
Lang,10,84,EXC,1
Lang,10,85,LIVE,0
Lang,10,86,EXC,1
Lang,10,87,LIVE,0
Lang,10,88,EXC,1
Lang,10,89,LIVE,0
Lang,10,90,EXC,1
Lang,10,91,EXC,1
Lang,10,92,EXC,1
Lang,10,93,FAIL,1
Lang,10,94,EXC,1
Lang,10,95,EXC,1
Lang,10,96,EXC,1
Lang,10,97,EXC,1
Lang,10,98,EXC,1
Lang,10,99,EXC,1
Lang,10,100,UNCOV,0
Lang,10,101,LIVE,0
Lang,10,102,EXC,1
Lang,10,103,EXC,1
Lang,10,104,EXC,1
Lang,10,105,EXC,1
Lang,10,106,EXC,1
Lang,10,107,EXC,1
Lang,10,108,EXC,1
Lang,10,109,EXC,1
Lang,10,110,EXC,1
Lang,10,111,EXC,1
Lang,10,112,EXC,1
Lang,10,113,EXC,1
Lang,10,114,EXC,1
Lang,10,115,EXC,1
Lang,10,116,EXC,1
Lang,10,117,EXC,1
Lang,10,118,EXC,1
Lang,10,119,EXC,1
Lang,10,120,EXC,1
Lang,10,121,EXC,1
Lang,10,122,EXC,1
Lang,10,123,EXC,1
Lang,10,124,EXC,1
Lang,10,125,EXC,1
Lang,10,126,EXC,1
Lang,10,127,EXC,1
Lang,10,128,EXC,1
Lang,10,129,FAIL,1
Lang,10,130,FAIL,1
Lang,10,131,FAIL,1
Lang,10,132,FAIL,1
Lang,10,133,EXC,1
Lang,10,134,FAIL,1
Lang,10,135,FAIL,1
Lang,10,136,FAIL,1
Lang,10,137,FAIL,1
Lang,10,138,FAIL,1
Lang,10,139,FAIL,1
Lang,10,140,FAIL,1
Lang,10,141,FAIL,1
Lang,10,142,FAIL,1
Lang,10,143,FAIL,1
Lang,10,144,FAIL,1
Lang,10,145,LIVE,0
Lang,10,146,FAIL,1
Lang,10,147,FAIL,1
Lang,10,148,LIVE,0
Lang,10,149,LIVE,0
Lang,10,150,FAIL,1
Lang,10,151,UNCOV,0
Lang,10,152,UNCOV,0
Lang,10,153,UNCOV,0
Lang,10,154,UNCOV,0
Lang,10,155,UNCOV,0
Lang,10,156,UNCOV,0
Lang,10,157,EXC,1
Lang,10,158,EXC,1
Lang,10,159,EXC,1
Lang,10,160,EXC,1
Lang,10,161,EXC,1
Lang,10,162,EXC,1
Lang,10,163,EXC,1
Lang,10,164,EXC,1
Lang,10,165,EXC,1
Lang,10,166,LIVE,0
Lang,10,167,EXC,1
Lang,10,168,LIVE,0
Lang,10,169,LIVE,0
Lang,10,170,EXC,1
Lang,10,171,LIVE,0
Lang,10,172,EXC,1
Lang,10,173,EXC,1
Lang,10,174,LIVE,0
Lang,10,175,EXC,1
Lang,10,176,LIVE,0
Lang,10,177,LIVE,0
Lang,10,178,FAIL,1
Lang,10,179,FAIL,1
Lang,10,180,FAIL,1
Lang,10,181,LIVE,0
Lang,10,182,FAIL,1
Lang,10,183,FAIL,1
Lang,10,184,FAIL,1
Lang,10,185,FAIL,1
Lang,10,186,FAIL,1
Lang,10,187,FAIL,1
Lang,10,188,EXC,1
Lang,10,189,EXC,1
Lang,10,190,EXC,1
Lang,10,191,EXC,1
Lang,10,192,EXC,1
Lang,10,193,EXC,1
Lang,10,194,EXC,1
Lang,10,195,LIVE,0
Lang,10,196,LIVE,0
Lang,10,197,EXC,1
Lang,10,198,LIVE,0
Lang,10,199,EXC,1
Lang,10,200,FAIL,1
Lang,10,201,FAIL,1
Lang,10,202,UNCOV,0
Lang,10,203,EXC,1
Lang,10,204,LIVE,0
Lang,10,205,EXC,1
Lang,10,206,EXC,1
Lang,10,207,EXC,1
Lang,10,208,EXC,1
Lang,10,209,EXC,1
Lang,10,210,EXC,1
Lang,10,211,EXC,1
Lang,10,212,EXC,1
Lang,10,213,EXC,1
Lang,10,214,LIVE,0
Lang,10,215,LIVE,0
Lang,10,216,EXC,1
Lang,10,217,LIVE,0
Lang,10,218,EXC,1
Lang,10,219,EXC,1
Lang,10,220,LIVE,0
Lang,10,221,UNCOV,0
Lang,10,222,UNCOV,0
Lang,10,223,UNCOV,0
Lang,10,224,UNCOV,0
Lang,10,225,UNCOV,0
Lang,10,226,UNCOV,0
Lang,10,227,UNCOV,0
Lang,10,228,UNCOV,0
Lang,10,229,UNCOV,0
Lang,10,230,FAIL,1
Lang,10,231,EXC,1
Lang,10,232,EXC,1
Lang,10,233,EXC,1
Lang,10,234,EXC,1
Lang,10,235,FAIL,1
Lang,10,236,FAIL,1
Lang,10,237,FAIL,1
Lang,10,238,FAIL,1
Lang,10,239,FAIL,1
Lang,10,240,FAIL,1
Lang,10,241,LIVE,0
Lang,10,242,FAIL,1
Lang,10,243,FAIL,1
Lang,10,244,FAIL,1
Lang,10,245,LIVE,0
Lang,10,246,LIVE,0
Lang,10,247,LIVE,0
Lang,10,248,LIVE,0
Lang,10,249,LIVE,0
Lang,10,250,LIVE,0
Lang,10,251,LIVE,0
Lang,10,252,LIVE,0
Lang,10,253,LIVE,0
Lang,10,254,LIVE,0
Lang,10,255,LIVE,0
Lang,10,256,LIVE,0
Lang,10,257,EXC,1
Lang,10,258,LIVE,0
Lang,10,259,LIVE,0
Lang,10,260,EXC,1
Lang,10,261,EXC,1
Lang,10,262,EXC,1
Lang,10,263,EXC,1
Lang,10,264,EXC,1
Lang,10,265,EXC,1
Lang,10,266,EXC,1
Lang,10,267,LIVE,0
Lang,10,268,FAIL,1
Lang,10,269,LIVE,0
Lang,10,270,LIVE,0
Lang,10,271,FAIL,1
Lang,10,272,LIVE,0
Lang,10,273,FAIL,1
Lang,10,274,LIVE,0
Lang,10,275,FAIL,1
Lang,10,276,FAIL,1
Lang,10,277,LIVE,0
Lang,10,278,FAIL,1
Lang,10,279,FAIL,1
Lang,10,280,LIVE,0
Lang,10,281,FAIL,1
Lang,10,282,LIVE,0
Lang,10,283,FAIL,1
Lang,10,284,EXC,1
Lang,10,285,LIVE,0
Lang,10,286,UNCOV,0
Lang,10,287,LIVE,0
Lang,10,288,FAIL,1
Lang,10,289,FAIL,1
Lang,10,290,FAIL,1
Lang,10,291,FAIL,1
Lang,10,292,FAIL,1
Lang,10,293,FAIL,1
Lang,10,294,FAIL,1
Lang,10,295,FAIL,1
Lang,10,296,FAIL,1
Lang,10,297,FAIL,1
Lang,10,298,FAIL,1
Lang,10,299,EXC,1
Lang,10,300,FAIL,1
Lang,10,301,FAIL,1
Lang,10,302,FAIL,1
Lang,10,303,FAIL,1
Lang,11,1,LIVE,0
Lang,11,2,LIVE,0
Lang,11,3,FAIL,1
Lang,11,4,FAIL,1
Lang,11,5,EXC,1
Lang,11,6,EXC,1
Lang,11,7,LIVE,0
Lang,11,8,LIVE,0
Lang,11,9,FAIL,1
Lang,11,10,FAIL,1
Lang,11,11,LIVE,0
Lang,11,12,LIVE,0
Lang,11,13,FAIL,1
Lang,11,14,FAIL,1
Lang,11,15,EXC,1
Lang,11,16,FAIL,1
Lang,11,17,FAIL,1
Lang,11,18,EXC,1
Lang,11,19,FAIL,1
Lang,11,20,FAIL,1
Lang,11,21,FAIL,1
Lang,11,22,FAIL,1
Lang,11,23,LIVE,0
Lang,11,24,LIVE,0
Lang,11,25,EXC,1
Lang,11,26,EXC,1
Lang,11,27,LIVE,0
Lang,11,28,EXC,1
Lang,11,29,EXC,1
Lang,11,30,EXC,1
Lang,11,31,LIVE,0
Lang,11,32,EXC,1
Lang,11,33,LIVE,0
Lang,11,34,EXC,1
Lang,11,35,LIVE,0
Lang,11,36,EXC,1
Lang,11,37,EXC,1
Lang,11,38,EXC,1
Lang,11,39,EXC,1
Lang,11,40,LIVE,0
Lang,11,41,LIVE,0
Lang,11,42,EXC,1
Lang,11,43,EXC,1
Lang,11,44,EXC,1
Lang,11,45,LIVE,0
Lang,11,46,LIVE,0
Lang,11,47,EXC,1
Lang,11,48,FAIL,1
Lang,11,49,EXC,1
Lang,11,50,LIVE,0
Lang,11,51,LIVE,0
Lang,11,52,EXC,1
Lang,11,53,EXC,1
Lang,11,54,LIVE,0
Lang,11,55,LIVE,0
Lang,11,56,LIVE,0
Lang,11,57,LIVE,0
Lang,11,58,EXC,1
Lang,11,59,LIVE,0
Lang,11,60,LIVE,0
Lang,11,61,EXC,1
Lang,11,62,LIVE,0
Lang,11,63,LIVE,0
Lang,11,64,LIVE,0
Lang,11,65,EXC,1
Lang,11,66,LIVE,0
Lang,11,67,FAIL,1
Lang,11,68,LIVE,0
Lang,11,69,EXC,1
Lang,11,70,EXC,1
Lang,11,71,EXC,1
Lang,11,72,FAIL,1
Lang,11,73,EXC,1
Lang,11,74,FAIL,1
Lang,11,75,EXC,1
Lang,11,76,FAIL,1
Lang,11,77,LIVE,0
Lang,11,78,EXC,1
Lang,11,79,EXC,1
Lang,11,80,EXC,1
Lang,11,81,FAIL,1
Lang,11,82,FAIL,1
Lang,11,83,EXC,1
Lang,11,84,EXC,1
Lang,11,85,FAIL,1
Lang,11,86,LIVE,0
Lang,11,87,EXC,1
Lang,11,88,FAIL,1
Lang,11,89,TIME,1
Lang,11,90,FAIL,1
Lang,11,91,FAIL,1
Lang,11,92,FAIL,1
Lang,11,93,TIME,1
Lang,11,94,FAIL,1
Lang,11,95,FAIL,1
Lang,11,96,LIVE,0
Lang,11,97,TIME,1
Lang,11,98,TIME,1
Lang,11,99,FAIL,1
Lang,11,100,FAIL,1
Lang,11,101,TIME,1
Lang,11,102,FAIL,1
Lang,11,103,FAIL,1
Lang,11,104,LIVE,0
Lang,11,105,TIME,1
Lang,11,106,TIME,1
Lang,11,107,FAIL,1
Lang,11,108,TIME,1
Lang,11,109,TIME,1
Lang,11,110,FAIL,1
Lang,11,111,LIVE,0
Lang,11,112,TIME,1
Lang,11,113,FAIL,1
Lang,11,114,FAIL,1
Lang,11,115,LIVE,0
Lang,11,116,FAIL,1
Lang,11,117,FAIL,1
Lang,11,118,FAIL,1
Lang,11,119,FAIL,1
Lang,11,120,TIME,1
Lang,11,121,LIVE,0
Lang,11,122,EXC,1
Lang,11,123,LIVE,0
Lang,11,124,LIVE,0
Lang,11,125,LIVE,0
Lang,11,126,LIVE,0
Lang,11,127,FAIL,1
Lang,11,128,FAIL,1
Lang,11,129,FAIL,1
Lang,11,130,FAIL,1
Lang,11,131,EXC,1
Lang,11,132,EXC,1
Lang,11,133,FAIL,1
Lang,11,134,FAIL,1
Lang,11,135,FAIL,1
Lang,11,136,FAIL,1
Lang,11,137,FAIL,1
Lang,11,138,TIME,1
Lang,11,139,TIME,1
Lang,11,140,FAIL,1
Lang,11,141,LIVE,0
Lang,11,142,TIME,1
Lang,11,143,FAIL,1
Lang,11,144,FAIL,1
Lang,11,145,LIVE,0
Lang,11,146,FAIL,1
Lang,11,147,FAIL,1
Lang,11,148,FAIL,1
Lang,11,149,FAIL,1
Lang,11,150,TIME,1
Lang,11,151,LIVE,0
Lang,11,152,LIVE,0
Lang,11,153,LIVE,0
Lang,11,154,LIVE,0
Lang,11,155,LIVE,0
Lang,11,156,UNCOV,0
Lang,11,157,FAIL,1
Lang,11,158,FAIL,1
Lang,11,159,EXC,1
Lang,11,160,EXC,1
Lang,11,161,FAIL,1
Lang,11,162,FAIL,1
Lang,11,163,FAIL,1
Lang,11,164,FAIL,1
Lang,11,165,FAIL,1
Lang,11,166,FAIL,1
Lang,11,167,FAIL,1
Lang,11,168,TIME,1
Lang,11,169,TIME,1
Lang,11,170,FAIL,1
Lang,11,171,LIVE,0
Lang,11,172,TIME,1
Lang,11,173,FAIL,1
Lang,11,174,FAIL,1
Lang,11,175,LIVE,0
Lang,11,176,FAIL,1
Lang,11,177,LIVE,0
Lang,11,178,FAIL,1
Lang,11,179,LIVE,0
Lang,11,180,TIME,1
Lang,11,181,LIVE,0
Lang,11,182,FAIL,1
Lang,11,183,FAIL,1
Lang,11,184,EXC,1
Lang,11,185,EXC,1
Lang,11,186,FAIL,1
Lang,11,187,FAIL,1
Lang,11,188,EXC,1
Lang,11,189,LIVE,0
Lang,11,190,LIVE,0
Lang,11,191,EXC,1
Lang,11,192,EXC,1
Lang,11,193,FAIL,1
Lang,11,194,FAIL,1
Lang,11,195,EXC,1
Lang,11,196,LIVE,0
Lang,11,197,LIVE,0
Lang,11,198,LIVE,0
Lang,11,199,EXC,1
Lang,11,200,LIVE,0
Lang,11,201,TIME,1
Lang,12,1,LIVE,0
Lang,12,2,LIVE,0
Lang,12,3,FAIL,1
Lang,12,4,FAIL,1
Lang,12,5,EXC,1
Lang,12,6,EXC,1
Lang,12,7,LIVE,0
Lang,12,8,LIVE,0
Lang,12,9,FAIL,1
Lang,12,10,FAIL,1
Lang,12,11,LIVE,0
Lang,12,12,LIVE,0
Lang,12,13,FAIL,1
Lang,12,14,FAIL,1
Lang,12,15,EXC,1
Lang,12,16,FAIL,1
Lang,12,17,FAIL,1
Lang,12,18,EXC,1
Lang,12,19,FAIL,1
Lang,12,20,FAIL,1
Lang,12,21,FAIL,1
Lang,12,22,FAIL,1
Lang,12,23,LIVE,0
Lang,12,24,LIVE,0
Lang,12,25,EXC,1
Lang,12,26,EXC,1
Lang,12,27,LIVE,0
Lang,12,28,EXC,1
Lang,12,29,EXC,1
Lang,12,30,EXC,1
Lang,12,31,LIVE,0
Lang,12,32,EXC,1
Lang,12,33,LIVE,0
Lang,12,34,EXC,1
Lang,12,35,LIVE,0
Lang,12,36,EXC,1
Lang,12,37,EXC,1
Lang,12,38,EXC,1
Lang,12,39,EXC,1
Lang,12,40,LIVE,0
Lang,12,41,LIVE,0
Lang,12,42,EXC,1
Lang,12,43,EXC,1
Lang,12,44,EXC,1
Lang,12,45,LIVE,0
Lang,12,46,LIVE,0
Lang,12,47,EXC,1
Lang,12,48,FAIL,1
Lang,12,49,EXC,1
Lang,12,50,LIVE,0
Lang,12,51,LIVE,0
Lang,12,52,EXC,1
Lang,12,53,EXC,1
Lang,12,54,LIVE,0
Lang,12,55,LIVE,0
Lang,12,56,LIVE,0
Lang,12,57,LIVE,0
Lang,12,58,EXC,1
Lang,12,59,LIVE,0
Lang,12,60,LIVE,0
Lang,12,61,EXC,1
Lang,12,62,LIVE,0
Lang,12,63,LIVE,0
Lang,12,64,LIVE,0
Lang,12,65,EXC,1
Lang,12,66,LIVE,0
Lang,12,67,EXC,1
Lang,12,68,EXC,1
Lang,12,69,FAIL,1
Lang,12,70,EXC,1
Lang,12,71,FAIL,1
Lang,12,72,EXC,1
Lang,12,73,FAIL,1
Lang,12,74,LIVE,0
Lang,12,75,EXC,1
Lang,12,76,EXC,1
Lang,12,77,EXC,1
Lang,12,78,FAIL,1
Lang,12,79,FAIL,1
Lang,12,80,EXC,1
Lang,12,81,EXC,1
Lang,12,82,FAIL,1
Lang,12,83,LIVE,0
Lang,12,84,EXC,1
Lang,12,85,FAIL,1
Lang,12,86,TIME,1
Lang,12,87,FAIL,1
Lang,12,88,FAIL,1
Lang,12,89,FAIL,1
Lang,12,90,TIME,1
Lang,12,91,FAIL,1
Lang,12,92,FAIL,1
Lang,12,93,LIVE,0
Lang,12,94,TIME,1
Lang,12,95,TIME,1
Lang,12,96,FAIL,1
Lang,12,97,FAIL,1
Lang,12,98,TIME,1
Lang,12,99,FAIL,1
Lang,12,100,FAIL,1
Lang,12,101,LIVE,0
Lang,12,102,TIME,1
Lang,12,103,TIME,1
Lang,12,104,FAIL,1
Lang,12,105,TIME,1
Lang,12,106,TIME,1
Lang,12,107,FAIL,1
Lang,12,108,LIVE,0
Lang,12,109,TIME,1
Lang,12,110,FAIL,1
Lang,12,111,FAIL,1
Lang,12,112,LIVE,0
Lang,12,113,FAIL,1
Lang,12,114,FAIL,1
Lang,12,115,FAIL,1
Lang,12,116,FAIL,1
Lang,12,117,TIME,1
Lang,12,118,LIVE,0
Lang,12,119,LIVE,0
Lang,12,120,LIVE,0
Lang,12,121,LIVE,0
Lang,12,122,LIVE,0
Lang,12,123,UNCOV,0
Lang,12,124,FAIL,1
Lang,12,125,FAIL,1
Lang,12,126,FAIL,1
Lang,12,127,FAIL,1
Lang,12,128,EXC,1
Lang,12,129,EXC,1
Lang,12,130,FAIL,1
Lang,12,131,FAIL,1
Lang,12,132,FAIL,1
Lang,12,133,FAIL,1
Lang,12,134,FAIL,1
Lang,12,135,TIME,1
Lang,12,136,TIME,1
Lang,12,137,FAIL,1
Lang,12,138,FAIL,1
Lang,12,139,TIME,1
Lang,12,140,FAIL,1
Lang,12,141,FAIL,1
Lang,12,142,LIVE,0
Lang,12,143,FAIL,1
Lang,12,144,FAIL,1
Lang,12,145,FAIL,1
Lang,12,146,FAIL,1
Lang,12,147,TIME,1
Lang,12,148,LIVE,0
Lang,12,149,LIVE,0
Lang,12,150,LIVE,0
Lang,12,151,LIVE,0
Lang,12,152,LIVE,0
Lang,12,153,UNCOV,0
Lang,12,154,FAIL,1
Lang,12,155,FAIL,1
Lang,12,156,EXC,1
Lang,12,157,EXC,1
Lang,12,158,FAIL,1
Lang,12,159,FAIL,1
Lang,12,160,FAIL,1
Lang,12,161,EXC,1
Lang,12,162,FAIL,1
Lang,12,163,FAIL,1
Lang,12,164,FAIL,1
Lang,12,165,TIME,1
Lang,12,166,TIME,1
Lang,12,167,FAIL,1
Lang,12,168,LIVE,0
Lang,12,169,TIME,1
Lang,12,170,FAIL,1
Lang,12,171,FAIL,1
Lang,12,172,LIVE,0
Lang,12,173,FAIL,1
Lang,12,174,LIVE,0
Lang,12,175,FAIL,1
Lang,12,176,LIVE,0
Lang,12,177,TIME,1
Lang,12,178,LIVE,0
Lang,12,179,FAIL,1
Lang,12,180,FAIL,1
Lang,12,181,EXC,1
Lang,12,182,EXC,1
Lang,12,183,FAIL,1
Lang,12,184,FAIL,1
Lang,12,185,EXC,1
Lang,12,186,LIVE,0
Lang,12,187,LIVE,0
Lang,12,188,EXC,1
Lang,12,189,EXC,1
Lang,12,190,FAIL,1
Lang,12,191,FAIL,1
Lang,12,192,EXC,1
Lang,12,193,LIVE,0
Lang,12,194,LIVE,0
Lang,12,195,LIVE,0
Lang,12,196,EXC,1
Lang,12,197,LIVE,0
Lang,12,198,TIME,1
Lang,13,1,EXC,1
Lang,13,2,EXC,1
Lang,13,3,LIVE,0
Lang,13,4,LIVE,0
Lang,13,5,EXC,1
Lang,13,6,EXC,1
Lang,13,7,EXC,1
Lang,13,8,EXC,1
Lang,13,9,LIVE,0
Lang,13,10,LIVE,0
Lang,13,11,EXC,1
Lang,13,12,EXC,1
Lang,13,13,EXC,1
Lang,13,14,EXC,1
Lang,13,15,EXC,1
Lang,13,16,LIVE,0
Lang,13,17,EXC,1
Lang,13,18,LIVE,0
Lang,13,19,EXC,1
Lang,13,20,EXC,1
Lang,13,21,EXC,1
Lang,13,22,EXC,1
Lang,13,23,EXC,1
Lang,13,24,EXC,1
Lang,13,25,EXC,1
Lang,13,26,EXC,1
Lang,13,27,EXC,1
Lang,13,28,LIVE,0
Lang,13,29,LIVE,0
Lang,13,30,LIVE,0
Lang,14,1,EXC,1
Lang,14,2,FAIL,1
Lang,14,3,FAIL,1
Lang,14,4,FAIL,1
Lang,14,5,FAIL,1
Lang,14,6,EXC,1
Lang,14,7,FAIL,1
Lang,14,8,EXC,1
Lang,14,9,FAIL,1
Lang,14,10,EXC,1
Lang,14,11,FAIL,1
Lang,14,12,LIVE,0
Lang,14,13,LIVE,0
Lang,14,14,FAIL,1
Lang,14,15,EXC,1
Lang,14,16,EXC,1
Lang,14,17,FAIL,1
Lang,14,18,FAIL,1
Lang,14,19,FAIL,1
Lang,14,20,EXC,1
Lang,14,21,LIVE,0
Lang,14,22,EXC,1
Lang,14,23,FAIL,1
Lang,14,24,FAIL,1
Lang,14,25,FAIL,1
Lang,14,26,FAIL,1
Lang,14,27,FAIL,1
Lang,14,28,FAIL,1
Lang,14,29,FAIL,1
Lang,14,30,EXC,1
Lang,14,31,FAIL,1
Lang,14,32,FAIL,1
Lang,14,33,EXC,1
Lang,14,34,EXC,1
Lang,14,35,FAIL,1
Lang,14,36,FAIL,1
Lang,14,37,FAIL,1
Lang,14,38,FAIL,1
Lang,14,39,FAIL,1
Lang,14,40,FAIL,1
Lang,14,41,LIVE,0
Lang,14,42,FAIL,1
Lang,14,43,FAIL,1
Lang,14,44,EXC,1
Lang,14,45,LIVE,0
Lang,14,46,LIVE,0
Lang,14,47,LIVE,0
Lang,14,48,FAIL,1
Lang,14,49,EXC,1
Lang,14,50,EXC,1
Lang,14,51,FAIL,1
Lang,14,52,FAIL,1
Lang,14,53,EXC,1
Lang,14,54,EXC,1
Lang,14,55,LIVE,0
Lang,14,56,FAIL,1
Lang,14,57,EXC,1
Lang,14,58,EXC,1
Lang,14,59,FAIL,1
Lang,14,60,FAIL,1
Lang,14,61,EXC,1
Lang,14,62,TIME,1
Lang,14,63,FAIL,1
Lang,14,64,LIVE,0
Lang,14,65,FAIL,1
Lang,14,66,LIVE,0
Lang,14,67,LIVE,0
Lang,14,68,FAIL,1
Lang,14,69,EXC,1
Lang,14,70,FAIL,1
Lang,14,71,FAIL,1
Lang,14,72,EXC,1
Lang,14,73,FAIL,1
Lang,14,74,FAIL,1
Lang,14,75,EXC,1
Lang,14,76,TIME,1
Lang,14,77,EXC,1
Lang,14,78,LIVE,0
Lang,14,79,LIVE,0
Lang,14,80,LIVE,0
Lang,14,81,FAIL,1
Lang,14,82,EXC,1
Lang,14,83,EXC,1
Lang,14,84,FAIL,1
Lang,14,85,EXC,1
Lang,14,86,FAIL,1
Lang,14,87,EXC,1
Lang,14,88,FAIL,1
Lang,14,89,LIVE,0
Lang,14,90,EXC,1
Lang,14,91,EXC,1
Lang,14,92,EXC,1
Lang,14,93,FAIL,1
Lang,14,94,EXC,1
Lang,14,95,EXC,1
Lang,14,96,EXC,1
Lang,14,97,EXC,1
Lang,14,98,FAIL,1
Lang,14,99,FAIL,1
Lang,14,100,EXC,1
Lang,14,101,TIME,1
Lang,14,102,FAIL,1
Lang,14,103,LIVE,0
Lang,14,104,FAIL,1
Lang,14,105,LIVE,0
Lang,14,106,FAIL,1
Lang,14,107,EXC,1
Lang,14,108,FAIL,1
Lang,14,109,LIVE,0
Lang,14,110,EXC,1
Lang,14,111,EXC,1
Lang,14,112,EXC,1
Lang,14,113,FAIL,1
Lang,14,114,EXC,1
Lang,14,115,EXC,1
Lang,14,116,EXC,1
Lang,14,117,FAIL,1
Lang,14,118,FAIL,1
Lang,14,119,EXC,1
Lang,14,120,FAIL,1
Lang,14,121,FAIL,1
Lang,14,122,EXC,1
Lang,14,123,TIME,1
Lang,14,124,FAIL,1
Lang,14,125,EXC,1
Lang,14,126,EXC,1
Lang,14,127,LIVE,0
Lang,14,128,LIVE,0
Lang,14,129,LIVE,0
Lang,14,130,FAIL,1
Lang,14,131,EXC,1
Lang,14,132,EXC,1
Lang,14,133,FAIL,1
Lang,14,134,FAIL,1
Lang,14,135,EXC,1
Lang,14,136,LIVE,0
Lang,14,137,EXC,1
Lang,14,138,FAIL,1
Lang,14,139,FAIL,1
Lang,14,140,EXC,1
Lang,14,141,LIVE,0
Lang,14,142,FAIL,1
Lang,14,143,UNCOV,0
Lang,14,144,UNCOV,0
Lang,14,145,LIVE,0
Lang,14,146,LIVE,0
Lang,14,147,LIVE,0
Lang,14,148,LIVE,0
Lang,14,149,LIVE,0
Lang,14,150,EXC,1
Lang,14,151,FAIL,1
Lang,14,152,UNCOV,0
Lang,14,153,UNCOV,0
Lang,14,154,UNCOV,0
Lang,14,155,UNCOV,0
Lang,14,156,EXC,1
Lang,14,157,EXC,1
Lang,14,158,UNCOV,0
Lang,14,159,UNCOV,0
Lang,14,160,UNCOV,0
Lang,14,161,FAIL,1
Lang,14,162,EXC,1
Lang,14,163,EXC,1
Lang,14,164,EXC,1
Lang,14,165,LIVE,0
Lang,14,166,EXC,1
Lang,14,167,EXC,1
Lang,14,168,FAIL,1
Lang,14,169,FAIL,1
Lang,14,170,LIVE,0
Lang,14,171,LIVE,0
Lang,14,172,FAIL,1
Lang,14,173,FAIL,1
Lang,14,174,LIVE,0
Lang,14,175,FAIL,1
Lang,14,176,FAIL,1
Lang,14,177,FAIL,1
Lang,14,178,FAIL,1
Lang,14,179,EXC,1
Lang,14,180,EXC,1
Lang,14,181,EXC,1
Lang,14,182,EXC,1
Lang,14,183,EXC,1
Lang,14,184,FAIL,1
Lang,14,185,FAIL,1
Lang,14,186,FAIL,1
Lang,14,187,FAIL,1
Lang,14,188,FAIL,1
Lang,14,189,FAIL,1
Lang,14,190,FAIL,1
Lang,14,191,EXC,1
Lang,14,192,FAIL,1
Lang,14,193,FAIL,1
Lang,14,194,LIVE,0
Lang,14,195,EXC,1
Lang,14,196,FAIL,1
Lang,14,197,LIVE,0
Lang,14,198,EXC,1
Lang,14,199,EXC,1
Lang,14,200,EXC,1
Lang,14,201,LIVE,0
Lang,14,202,FAIL,1
Lang,14,203,FAIL,1
Lang,14,204,LIVE,0
Lang,14,205,EXC,1
Lang,14,206,EXC,1
Lang,14,207,EXC,1
Lang,14,208,EXC,1
Lang,14,209,EXC,1
Lang,14,210,FAIL,1
Lang,14,211,FAIL,1
Lang,14,212,EXC,1
Lang,14,213,EXC,1
Lang,14,214,EXC,1
Lang,14,215,EXC,1
Lang,14,216,EXC,1
Lang,14,217,FAIL,1
Lang,14,218,FAIL,1
Lang,14,219,FAIL,1
Lang,14,220,FAIL,1
Lang,14,221,FAIL,1
Lang,14,222,FAIL,1
Lang,14,223,EXC,1
Lang,14,224,FAIL,1
Lang,14,225,EXC,1
