project,bug_id,mutant_no,operator,from,to,class,line,code_context,status,killed
Chart,17,73,ROR,">=(int,int)",">(int,int)",org.jfree.data.time.TimeSeries,458,"     *
     * @return The value (possibly <code>null</code>).
     */
    public Number getValue(RegularTimePeriod period) {

        int index = getIndex(period);
        if (index >= 0) {
            return getValue(index);
        }
        else {
            return null;
        }
",EXC,1
Chart,17,74,ROR,">=(int,int)","TRUE(int,int)",org.jfree.data.time.TimeSeries,458,"     *
     * @return The value (possibly <code>null</code>).
     */
    public Number getValue(RegularTimePeriod period) {

        int index = getIndex(period);
        if (index >= 0) {
            return getValue(index);
        }
        else {
            return null;
        }
",EXC,1
Chart,17,75,LVR,TRUE,FALSE,org.jfree.data.time.TimeSeries,476,"     * listeners.
     *
     * @param item  the (timeperiod, value) pair (<code>null</code> not 
     *              permitted).
     */
    public void add(TimeSeriesDataItem item) {
        add(item, true);
    }
        
    /**
     * Adds a data item to the series and sends a 
     * {@link org.jfree.data.general.SeriesChangeEvent} to all registered 
     * listeners.",LIVE,0
Chart,17,76,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,476,"     * listeners.
     *
     * @param item  the (timeperiod, value) pair (<code>null</code> not 
     *              permitted).
     */
    public void add(TimeSeriesDataItem item) {
        add(item, true);
    }
        
    /**
     * Adds a data item to the series and sends a 
     * {@link org.jfree.data.general.SeriesChangeEvent} to all registered 
     * listeners.",FAIL,1
Chart,17,77,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.jfree.data.time.TimeSeries,489,"     *
     * @param item  the (timeperiod, value) pair (<code>null</code> not 
     *              permitted).
     * @param notify  notify listeners?
     */
    public void add(TimeSeriesDataItem item, boolean notify) {
        if (item == null) {
            throw new IllegalArgumentException(""Null 'item' argument."");
        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");",LIVE,0
Chart,17,78,COR,<METHOD_INVOCATION(boolean)>,FALSE,org.jfree.data.time.TimeSeries,492,"     * @param notify  notify listeners?
     */
    public void add(TimeSeriesDataItem item, boolean notify) {
        if (item == null) {
            throw new IllegalArgumentException(""Null 'item' argument."");
        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());",EXC,1
Chart,17,79,COR,<METHOD_INVOCATION(boolean)>,TRUE,org.jfree.data.time.TimeSeries,492,"     * @param notify  notify listeners?
     */
    public void add(TimeSeriesDataItem item, boolean notify) {
        if (item == null) {
            throw new IllegalArgumentException(""Null 'item' argument."");
        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());",LIVE,0
Chart,17,80,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,494,"    public void add(TimeSeriesDataItem item, boolean notify) {
        if (item == null) {
            throw new IllegalArgumentException(""Null 'item' argument."");
        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());
            b.append(""."");
            throw new SeriesException(b.toString());",UNCOV,0
Chart,17,81,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,495,"        if (item == null) {
            throw new IllegalArgumentException(""Null 'item' argument."");
        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());
            b.append(""."");
            throw new SeriesException(b.toString());
        }",UNCOV,0
Chart,17,82,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,496,"            throw new IllegalArgumentException(""Null 'item' argument."");
        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());
            b.append(""."");
            throw new SeriesException(b.toString());
        }
",UNCOV,0
Chart,17,83,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,497,"        }
        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());
            b.append(""."");
            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...",UNCOV,0
Chart,17,84,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,498,"        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {
            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());
            b.append(""."");
            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;",UNCOV,0
Chart,17,85,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,499,"            StringBuffer b = new StringBuffer();
            b.append(""You are trying to add data where the time period class "");
            b.append(""is "");
            b.append(item.getPeriod().getClass().getName());
            b.append("", but the TimeSeries is expecting an instance of "");
            b.append(this.timePeriodClass.getName());
            b.append(""."");
            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();",UNCOV,0
Chart,17,86,LVR,0,POS,org.jfree.data.time.TimeSeries,506,"            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();
        if (count == 0) {
            this.data.add(item);
            added = true;
        }
        else {
            RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
            if (item.getPeriod().compareTo(last) > 0) {",EXC,1
Chart,17,87,LVR,0,NEG,org.jfree.data.time.TimeSeries,506,"            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();
        if (count == 0) {
            this.data.add(item);
            added = true;
        }
        else {
            RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
            if (item.getPeriod().compareTo(last) > 0) {",EXC,1
Chart,17,88,ROR,"==(int,int)","<=(int,int)",org.jfree.data.time.TimeSeries,506,"            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();
        if (count == 0) {
            this.data.add(item);
            added = true;
        }
        else {
            RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
            if (item.getPeriod().compareTo(last) > 0) {",LIVE,0
Chart,17,89,ROR,"==(int,int)",">=(int,int)",org.jfree.data.time.TimeSeries,506,"            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();
        if (count == 0) {
            this.data.add(item);
            added = true;
        }
        else {
            RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
            if (item.getPeriod().compareTo(last) > 0) {",FAIL,1
Chart,17,90,ROR,"==(int,int)","FALSE(int,int)",org.jfree.data.time.TimeSeries,506,"            throw new SeriesException(b.toString());
        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();
        if (count == 0) {
            this.data.add(item);
            added = true;
        }
        else {
            RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
            if (item.getPeriod().compareTo(last) > 0) {",EXC,1
Chart,17,91,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,507,"        }

        // make the change (if it's not a duplicate time period)...
        boolean added = false;
        int count = getItemCount();
        if (count == 0) {
            this.data.add(item);
            added = true;
        }
        else {
            RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
            if (item.getPeriod().compareTo(last) > 0) {
                this.data.add(item);",FAIL,1
